"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HPA","Placenta; syncytiotrophoblasts - cell body[≥Low]","HPA:0381211","false","0.04043428588251231","1.3932502226417294","551","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Soft tissue 1; peripheral nerve[High]","HPA:0500703","false","0.040661558702444166","1.3908159773237652","241","26","5","11007","SRSF3,HNRNPA1,HNRNPK,HNRNPL,HNRNPM"
"HPA","Cerebellum","HPA:0090000","false","0.041308020736874174","1.383965613632632","7182","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Nasopharynx","HPA:0320000","false","0.04253405325317509","1.3712632295217753","7191","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Skin 1","HPA:0460000","false","0.04856944974926399","1.3136368166878034","7232","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"CORUM","C complex spliceosome","CORUM:1181","false","5.4589687247459775e-11","10.262889393825409","77","21","11","3383","U2AF1,RBMX,SRSF1,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPF,HNRNPK,HNRNPM,HNRNPU"
"CORUM","Spliceosome","CORUM:351","false","0.0000010089778607735994","5.996118363048863","138","21","10","3383","U2AF1,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF9,SRSF11"
"CORUM","PGC-1-SRp40-SRp55-SRp75 complex","CORUM:2589","false","0.00037357804804058866","3.4276186514326774","4","21","3","3383","SRSF4,SRSF5,SRSF6"
"CORUM","Large Drosha complex","CORUM:1332","false","0.0022681344478597196","2.6443312054083377","20","21","4","3383","HNRNPH1,HNRNPM,HNRNPU,HNRNPUL1"
"CORUM","SRSF9-SRSF6 complex","CORUM:6073","false","0.016685952714584423","1.777648991474009","2","21","2","3383","SRSF6,SRSF9"
"CORUM","HNRPF-HNRPH1 complex","CORUM:1287","false","0.016685952714584423","1.777648991474009","2","21","2","3383","HNRNPH1,HNRNPF"
"CORUM","TRA2B1-SRSF9-SRSF6 complex","CORUM:6072","false","0.04987032007715925","1.3021578443884556","3","21","2","3383","SRSF6,SRSF9"
"CORUM","DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)","CORUM:1288","false","0.04987032007715925","1.3021578443884556","3","21","2","3383","HNRNPH1,HNRNPF"
"HP","Ubiquitin-positive cerebral inclusion bodies","HP:0012083","false","0.019938405909735408","1.7003095668006902","4","9","2","5200","HNRNPA1,HNRNPA2B1"
